ID,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
2228941,Owner,0,0,2,BHK,683.0934374,1,1,"Gunjur Palya,Bangalore",12.923545,77.711773,28
2228942,Dealer,0,1,4,BHK,3010.981226,1,0,"Sector-102 Gurgaon,Gurgaon",28.47944,76.971432,170
2228943,Owner,0,0,3,BHK,1410.743353,1,1,"RMV Extension,Bangalore",40.9948233,-85.7661219,130
2228944,Owner,0,0,3,BHK,1240.208877,1,1,"Garia,Kolkata",22.403867,88.470006,57
2228945,Dealer,0,1,2,BHK,772.5700831,1,0,"Goregaon (West),Mumbai",19.161955,72.839616,210
2228946,Dealer,0,0,3,BHK,1850.007115,1,1,"Sarjapur Road,Bangalore",12.86,77.786,130
2228947,Dealer,0,1,2,BHK,1000,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,28.5
2228948,Owner,0,0,2,BHK,570.0072546,1,1,"Vadapalani,Chennai",13.0511,80.2125,55
2228949,Dealer,0,0,3,BHK,1386.138614,1,1,"Khar West,Mumbai",19.0705,72.8309,700
2228950,Owner,0,0,2,BHK,1850.276478,1,1,"Rajasree Layout,Bangalore",12.96991,77.59796,87
2228951,Owner,0,0,2,BHK,1184.210526,1,1,"Malviya Nagar,Jaipur",26.850391,75.814198,36
2228952,Dealer,0,0,3,BHK,1390.627173,1,1,"7th Phase JP Nagar,Bangalore",35,136,100
2228953,Dealer,1,1,2,BHK,930.4798618,0,1,"Kanjur Marg (East),Maharashtra",18.96,72.82,140
2228954,Owner,0,0,2,BHK,1163.137489,1,1,"Sahakara Nagar,Bangalore",13.064,77.58,78
2228955,Dealer,1,0,3,BHK,1168.316832,0,1,"Bariatu,Ranchi",23.399528,85.357421,35.4
2228956,Dealer,0,1,3,BHK,1209.865054,1,1,"Ravet,Pune",18.651598,73.735448,78
2228957,Dealer,0,1,4,BHK,2428.571429,1,0,"Hinjewadi,Pune",18.5853,73.7413,170
2228958,Builder,1,1,2,BHK,954.762446,0,0,"Doddakannelli,Bangalore",12.905538,77.694263,42
2228959,Dealer,0,1,3,BHK,1223.913043,1,1,"Nagarbhavi,Bangalore",12.957468,77.516563,56.3
2228960,Dealer,0,0,2,BHK,1286.110012,1,1,"Siddharthanagar,Mysore",12.30306,76.64333,65
2228961,Owner,0,0,1,BHK,700.0350018,1,1,"Chak mallhauri chinhat,Lucknow",26.882832,81.033767,20
2228962,Dealer,0,0,3,BHK,1960.143744,1,1,"Gotri,Vadodara",22.312358,73.145436,60
2228963,Owner,0,0,3,BHK,1410.879448,1,1,"Banashankari Stage III,Bangalore",12.9223,77.5532,90
2228964,Owner,0,0,1,BHK,800,1,1,"Nirman Nagar,Jaipur",19.980678,79.297436,41
2228965,Dealer,0,0,1,BHK,645.0907501,1,1,"Hadapsar,Pune",18.49667,73.94167,29.5
2228966,Owner,0,0,3,BHK,1400,1,1,"Sayajipura,Vadodara",22.323406,73.240395,35
2228967,Owner,1,1,4,BHK,1710.261569,0,1,"Uttardhauna,Lucknow",26.86056,80.91583,51
2228968,Owner,0,0,2,BHK,1045.211473,1,1,"Sector-137 Noida,Noida",28.506454,77.409568,43
2228969,Owner,0,0,3,BHK,1750.353607,1,1,"Vasna-Bhayli-Road,Vadodara",22.288976,73.128222,49.5
2228970,Owner,0,0,2,BHK,979.1921665,1,1,"Sector 77 Faridabad,Faridabad",28.368269,77.37273,32
2228971,Dealer,0,0,2,BHK,1155.087481,1,1,"Sector-23 Taloja,Lalitpur",28.509982,77.05185,68
2228972,Dealer,1,0,1,BHK,610.1938263,0,1,"Ananth Nagar,Bangalore",12.96991,77.59796,17
2228973,Owner,0,0,2,BHK,724.0547064,1,1,"Mahamayatala,Kolkata",22.54111,88.33778,36
2228974,Dealer,0,0,3,BHK,1222.222222,1,1,"Jawahar Nagar,Maharashtra",16.701663,74.451048,220
2228975,Owner,0,0,3,BHK,1600,1,1,"Govind Vihar,Dehradun",30.357436,78.092506,60
2228976,Dealer,0,0,2,BHK,1168.224299,1,1,"Sector-43 Noida,Noida",28.559513,77.353622,100
2228977,Dealer,0,0,2,BHK,1000,1,1,"Bavdhan,Pune",18.510418,73.781944,85
2228978,Owner,0,0,3,BHK,1900.538486,1,1,"Subhanpura,Vadodara",22.318485,73.162544,60
2228979,Dealer,1,1,3,BHK,1679.411765,0,1,"Vaishali Nagar,Jaipur",26.91868,75.750399,57.1
2228980,Owner,0,0,2,BHK,600.0648719,1,1,"Sector-70 Mohali,Mohali",30.697795,76.714722,37
2228981,Dealer,0,0,3,BHK,2153.316107,1,1,"Ambedkar Nagar,Bangalore",13.019578,77.017574,150
2228982,Owner,0,0,3,BHK,947.312961,1,1,"Kilpauk,Chennai",13.08,80.2408,89.9
2228983,Builder,0,1,2,BHK,1031.111111,1,0,"Sinnar,Lalitpur",24.69028,78.41889,23.2
2228984,Dealer,0,0,2,BHK,870.9789804,1,1,"malad link road malad west,Maharashtra",19.213466,72.835096,150
2228985,Owner,0,0,1,BHK,588.8951206,1,1,"Nandore,Palghar",19.737778,72.79534,21
2228986,Owner,0,0,1,BHK,5000,1,1,"Fatrade,Goa",15.40194,74.04333,35
2228987,Owner,0,0,2,BHK,860.2890571,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,25
2228988,Dealer,0,0,3,BHK,1723.931879,1,1,"Mullanpur,Chandigarh",30.73528,76.79111,57.7
2228989,Dealer,0,1,3,BHK,2166.964624,1,1,"Powai,Maharashtra",19.12,72.91,400
2228990,Owner,0,0,2,BHK,870.9853021,1,1,"Alibaug,Raigad",18.65367,72.883056,32
2228991,Dealer,0,0,3,BHK,1374.207188,1,1,"Rayasandra,Bangalore",12.87004,77.673275,65
2228992,Dealer,0,1,3,BHK,1566.666667,1,1,"Jaisinghpura,Jaipur",26.532207,75.520538,47
2228993,Owner,0,0,3,BHK,1285.11107,1,1,"Thykoodam,Kochi",9.930471,76.271273,70
2228994,Dealer,0,0,3,BHK,1555.209953,1,1,"Horamavu,Bangalore",13.0318,77.6583,70
2228995,Dealer,0,0,4,BHK,3204.952611,1,1,"Hiranandani Gardens - Powai,Lalitpur",19.124896,72.893503,1170
2228996,Dealer,0,1,3,BHK,1066.186652,1,1,"Avadi,Chennai",21.490368,73.338475,38.5
2228997,Dealer,0,0,3,BHK,2190.847128,1,1,"Mukundapur,Kolkata",22.491565,88.402473,180
2228998,Dealer,1,0,2,BHK,1229.932677,0,1,"Khandagiri,Bhubaneswar",20.257483,85.780142,47.5
2228999,Dealer,0,0,2,BHK,1197.195143,1,1,"Sus,Pune",18.539812,73.737678,70
2229000,Dealer,0,1,4,BHK,1507.675439,1,1,"Sector-67 Gurgaon,Gurgaon",28.378021,77.063066,110
2229001,Owner,0,0,2,BHK,957.5835476,1,1,"Zirakpur,Mohali",30.65,76.82,29.8
2229002,Owner,0,0,3,BHK,1525.010167,1,1,"Marathahalli,Bangalore",12.95619,77.70194,75
2229003,Builder,1,1,3,BHK,157454.5455,0,0,"8th Phase JP Nagar,Bangalore",12.905368,77.580403,8660
2229004,Dealer,1,1,3,BHK,1510.093785,0,1,"Kanakpura Road,Bangalore",12.896796,77.5724,95
2229005,Dealer,0,0,15,BHK,5894.736842,1,1,"Kalikapur,Kolkata",22.12703,88.518729,280
2229006,Dealer,1,1,3,BHK,1449.084442,0,1,"HSR Layout,Bangalore",12.91,77.64,110
2229007,Owner,0,0,2,BHK,1200.274348,1,1,"Latma,Ranchi",23.35556,85.33472,35
2229008,Owner,0,0,3,BHK,1700.680272,1,1,"Sodepur,Kolkata",22.69995,88.390833,20
2229009,Dealer,0,0,4,BHK,3649.056005,1,1,"Sector-128 Noida,Noida",28.522931,77.357078,230
2229010,Owner,0,0,3,BHK,1340.206186,1,1,"Bannerghatta,Bangalore",12.808137,77.58308,65
2229011,Owner,0,0,1,BHK,619.8347107,1,1,"Boisar,Palghar",19.811319,72.76894,18
2229012,Dealer,1,1,1,BHK,440,0,0,"Chembur (East),Lalitpur",19.05871,72.89969,94.6
2229013,Dealer,1,1,3,BHK,1800.100705,0,1,"Zirakpur,Chandigarh",30.662283,76.822397,71.5
2229014,Dealer,1,1,3,BHK,964.7271631,0,0,"Sector-106 Gurgaon,Gurgaon",28.50437,76.996356,160
2229015,Dealer,0,0,2,BHK,1050.262566,1,1,"Nirman Nagar,Jaipur",19.980678,79.297436,28
2229016,Owner,1,1,3,BHK,1799.339141,0,1,"Dhakoli,Mohali",30.657375,76.853855,59.9
2229017,Dealer,0,1,2,BHK,1051.197197,1,1,"Wagholi,Pune",18.5823,73.983,54
2229018,Dealer,0,0,2,BHK,1080.050826,1,1,"Sargasan,Gandhinagar",23.182972,72.611485,34
2229019,Dealer,1,0,2,BHK,787.5,0,1,"Subhash Nagar,Kolkata",22.471691,88.291169,25.2
2229020,Dealer,0,1,2,BHK,1053.346925,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,31
2229021,Dealer,1,0,2,BHK,944.94659,0,1,"Badlapur (East),Lalitpur",24.69028,78.41889,34.5
2229022,Dealer,0,1,2,BHK,850.1920615,1,1,"Sector-134 Noida,Noida",28.5041,77.381557,33.2
2229023,Owner,0,0,2,BHK,1280.120482,1,1,"Kolanukonda,Guntur",16.45,80.6,34
2229024,Owner,0,0,2,BHK,920.0102223,1,1,"Sridevi Nagar,Coimbatore",11,76.96667,36
2229025,Dealer,1,0,4,BHK,1850.13876,0,1,"Pandu Nagar,Kanpur",26.4725,80.33111,140
2229026,Owner,0,0,3,BHK,3700.414446,1,1,"Porvorim,Goa",15.40194,74.04333,250
2229027,Owner,0,0,2,BHK,1176.239182,1,1,"bhagya nagar,Gulbarga",17.322142,76.866709,29.9
2229028,Dealer,0,1,2,BHK,1100.09507,1,1,"Sector 19 Ulwe,Maharashtra",19.049989,73.077321,81
2229029,Owner,0,0,3,BHK,1291.322314,1,1,"Nager Bazar,Kolkata",22.54111,88.33778,50
2229030,Owner,0,0,2,BHK,1300.108342,1,1,"Forest Trail Bhugaon,Pune",18.50128,73.75016,72
2229031,Owner,0,0,2,BHK,1100.029334,1,1,"Guntupalli,Vijayawada",16.570399,80.54779,37.5
2229032,Dealer,0,1,1,BHK,712.0527961,1,0,"Kanakapura,Bangalore",12.55,77.417,41
2229033,Dealer,0,0,2,BHK,1087.5,1,1,"Murgathaul,Asansol",23.62582,87.06958,26.1
2229034,Owner,0,0,3,BHK,1591.994542,1,1,"Sector-137 Noida,Noida",28.506454,77.409568,70
2229035,Dealer,0,0,3,BHK,1381.294964,1,1,"Chandivali,Maharashtra",18.58584,73.471734,240
2229036,Dealer,0,1,2,BHK,848.1012658,1,1,"Sector 82 Faridabad,Faridabad",28.394375,77.357227,20.1
2229037,Dealer,1,0,1,BHK,749.9506611,0,1,"Mahalunge,Pune",18.573994,73.753171,38
2229038,Dealer,0,0,3,BHK,2700,1,1,"Vaishnavi Layout,Bangalore",12.96991,77.59796,270
2229039,Owner,1,0,2,BHK,1200,0,0,"Shivpur,Varanasi",25.357774,82.956318,48
2229040,Dealer,0,0,3,BHK,1680.235579,1,1,"Hulimavu,Bangalore",12.876691,77.59908,97
2229041,Dealer,1,1,3,BHK,1325.966851,0,1,"Devanahalli,Bangalore",13.23,77.7,72
2229042,Dealer,0,1,3,BHK,1356.018008,1,1,"Andheri (West),Maharashtra",19.139348,72.820458,750
2229043,Owner,0,0,4,BHK,2800.517019,1,1,"Mussoorie Road,Dehradun",30.4571,78.055,130
2229044,Dealer,1,1,2,BHK,1075.105996,0,1,"Wakad,Pune",18.5993,73.7625,71
2229045,Owner,0,0,3,BHK,1350.135014,1,1,"Spring Cottage Flats,Rohtak",37.8658648,-77.1257696,60
2229046,Dealer,0,0,4,BHK,3069.466882,1,1,"Sector-104 Gurgaon,Gurgaon",28.474616,76.990309,190
2229047,Dealer,0,1,3,BHK,1825.817053,1,1,"Thanisandra,Bangalore",13.055985,77.622157,100
2229048,Dealer,0,1,3,BHK,1728.052045,1,1,"Worli,Maharashtra",19.0167,72.8167,510
2229049,Dealer,1,1,3,BHK,1000,0,1,"Dronagiri,Lalitpur",24.69028,78.41889,98
2229050,Owner,0,0,3,BHK,1305.718145,1,1,"SANDIPANI ROAD,Porbandar",21.64219,69.60929,29
2229051,Dealer,0,0,3,BHK,1750,1,1,"Sevoke Road,Siliguri",26.724219,88.326357,56
2229052,Dealer,0,0,2,BHK,1272.264631,1,1,"Whitefield,Bangalore",12.9958935,77.761394,110
2229053,Owner,0,0,1,BHK,560.1317957,1,1,"Sector - 106 A Bhiwadi,Bhiwadi",28.78333,76.13333,17
2229054,Dealer,0,0,2,BHK,1047.668937,1,1,"Thomas Town,Bangalore",12.96991,77.59796,100
2229055,Dealer,0,0,2,BHK,1150.180743,1,1,"Yelahanka,Bangalore",13.11389,77.59833,70
2229056,Dealer,0,1,2,BHK,1009.065826,1,1,"Navghar Gaon,Mumbai",18.897996,73.000365,76.8
2229057,Dealer,0,1,2,BHK,1481.004507,1,1,"Sector-103 Gurgaon,Gurgaon",28.49543,76.983016,69
2229058,Dealer,1,1,4,BHK,2445.785097,0,1,"Begur Road,Bangalore",12.8706,77.6279,150
2229059,Owner,0,0,2,BHK,1560.062402,1,1,"HAL 2nd Stage,Bangalore",12.96991,77.59796,210
2229060,Owner,0,0,2,BHK,850.0772798,1,1,"Vignana Nagar,Bangalore",12.973432,77.68242,55
2229061,Dealer,0,0,3,BHK,1340.588282,1,1,"Sector 42 Seawoods,Lalitpur",28.456809,77.099182,170
2229062,Owner,0,1,2,BHK,1250,1,1,"Sector-74 Noida,Noida",28.577673,77.389781,55
2229063,Owner,0,0,1,BHK,500,1,1,"Samanga,Puri",19.81967,85.805803,17
2229064,Dealer,0,1,2,BHK,969.9977442,1,1,"Wagholi,Pune",18.5823,73.983,43
2229065,Owner,0,0,3,BHK,1700.404858,1,1,"Madhyamgram,Kolkata",22.7,88.45,42
2229066,Dealer,0,1,4,BHK,3070.175439,1,1,"Andheri (West),Mumbai",19.139348,72.820458,770
2229067,Dealer,1,0,3,BHK,1799.509503,0,1,"Peer Muchalla,Panchkula",30.660437,76.861517,58.7
2229068,Dealer,1,0,3,BHK,1350.032531,0,1,"Hinjewadi,Pune",18.5853,73.7413,83
2229069,Dealer,0,0,4,BHK,2429.48322,1,1,"Union Park,Mumbai",19.049886,72.904025,590
2229070,Dealer,0,0,3,BHK,1739.92674,1,1,"Sector-2 Vaishali,Ghaziabad",28.6423,77.3445,95
2229071,Dealer,0,0,3,BHK,1344.086022,1,1,"Sector-48 Chandigarh,Chandigarh",30.690115,76.759652,120
2229072,Owner,0,0,1,BHK,450.0310366,1,1,"Poddar Nagar,Kolkata",22.56972,88.36972,14.5
2229073,Owner,0,0,1,BHK,626.118068,1,1,"Guhagar,Ratnagiri",17.47,73.2,21
2229074,Dealer,0,0,2,BHK,659.9788807,1,1,"Mukundapur,Kolkata",22.491565,88.402473,50
2229075,Owner,0,0,3,BHK,1309.955663,1,1,"Rajarajeshwari Nagar,Bangalore",12.919423,77.522774,65
2229076,Dealer,0,0,3,BHK,1322.751323,1,1,"Mansarovar Extension,Jaipur",26.8626,75.7633,30
2229077,Dealer,0,0,3,BHK,1231.25,1,1,"Mahmoorganj,Varanasi",25.303144,82.978167,59.1
2229078,Owner,0,1,3,BHK,1389.854065,1,1,"Sector-78 Noida,Noida",28.560719,77.386208,60
2229079,Dealer,0,0,2,BHK,929.7851876,1,1,"Sector 77 Faridabad,Faridabad",28.368269,77.37273,29
2229080,Dealer,0,0,3,BHK,1550.053821,1,1,"Nirman Nagar,Jaipur",19.980678,79.297436,72
2229081,Dealer,1,1,1,BHK,350.0834814,0,0,"Hiranandani Gardens - Powai,Lalitpur",19.124896,72.893503,130
2229082,Dealer,0,0,3,BHK,1485.451315,1,1,"Hiranandani Gardens - Powai,Lalitpur",19.124896,72.893503,510
2229083,Owner,0,1,3,BHK,1450.06344,1,1,"Electronics City Phase 1,Bangalore",12.840956,77.659441,80
2229084,Dealer,0,0,4,BHK,2953.937044,1,1,"Swaroop Nagar,Kanpur",26.4725,80.33111,320
2229085,Dealer,1,0,4,BHK,4476.854202,0,1,"Cunningham Road,Bangalore",12.985866,77.595663,970
2229086,Dealer,0,1,2,BHK,1349.892009,1,1,"Mahalakshmi Puram,Bangalore",12.96991,77.59796,100
2229087,Dealer,1,1,2,BHK,679.4401413,0,1,"Balkum,Maharashtra",19.222101,72.988231,100
2229088,Dealer,0,0,1,BHK,635.00127,1,1,"Sector 18 Kamothe,Lalitpur",28.568846,77.324966,50
2229089,Owner,0,1,2,BHK,1079.913607,1,1,"Sector-78 Noida,Noida",28.560719,77.386208,65
2229090,Owner,0,0,2,BHK,950.2262443,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,29.4
2229091,Owner,0,0,3,BHK,1385.281385,1,1,"Sanjeev Nagar,Bhopal",15.484119,78.483343,32
2229092,Owner,0,0,2,BHK,820.0168209,1,1,"Techman Nilgiri,Mathura",27.450584,77.680378,19.5
2229093,Owner,0,0,2,BHK,1204.819277,1,1,"Badgaon,Udaipur",24.636629,73.68242,32
2229094,Owner,0,0,3,BHK,1357.166501,1,1,"Bijra,Durgapur",23.57978,87.351556,41
2229095,Dealer,0,0,4,BHK,1930.087926,1,1,"Swaroop Nagar,Kanpur",26.4725,80.33111,180
2229096,Dealer,0,1,3,BHK,1769.62677,1,1,"Sector-83 Gurgaon,Gurgaon",28.396092,76.972169,110
2229097,Owner,0,0,3,BHK,2100.105005,1,1,"Zirakpur,Mohali",30.65,76.82,60
2229098,Dealer,0,1,2,BHK,1094.84599,1,1,"NH-24 Highway,Ghaziabad",28.66667,77.41667,35.9
2229099,Owner,0,0,2,BHK,1100.244499,1,1,"Bhatar,Surat",18.92764,73.166178,27
2229100,Owner,0,0,1,BHK,638.0368098,1,1,"Billekahalli,Bangalore",12.90025,77.60103,52
2229101,Dealer,0,0,2,BHK,1079.913607,1,1,"Sector-127 Mohali,Mohali",30.768683,76.650876,20
2229102,Owner,0,0,2,BHK,798.2120051,1,1,"Maheshtala,Kolkata",22.486821,88.233267,25
2229103,Builder,1,1,3,BHK,2000,0,0,"Dunda,Raipur",21.190965,81.660464,56
2229104,Owner,0,1,2,BHK,1335.311573,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,45
2229105,Dealer,0,0,3,BHK,1300.236407,1,1,"New Town,Kolkata",22.5922,88.484911,55
2229106,Dealer,0,1,3,BHK,1529.68989,1,1,"sector-121 Noida,Noida",28.602325,77.401994,110
2229107,Dealer,1,0,2,BHK,1200,0,1,"Sujatha Nagar,Visakhapatnam",15.512973,80.025795,44.4
2229108,Dealer,1,1,2,BHK,803.0481658,0,0,"Worli,Lalitpur",19.0167,72.8167,470
2229109,Owner,0,0,3,BHK,1200,1,1,"Alapur,Palwal",28.177354,77.310722,30
2229110,Owner,0,0,3,BHK,1100.244499,1,1,"Santraswadi,Gulbarga",17.34016,76.846074,36
2229111,Dealer,1,1,3,BHK,1721.333695,0,1,"Palanpur,Surat",21.17,72.83,63.5
2229112,Dealer,0,0,3,BHK,1396.054628,1,1,"OMR,Chennai",12.972166,80.24878,46
2229113,Dealer,0,0,3,BHK,1887.979862,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,90
2229114,Dealer,0,0,2,BHK,800,1,1,"Chembur (East),Maharashtra",19.05871,72.89969,310
2229115,Dealer,0,0,3,BHK,1579.279848,1,1,"Ambalipura,Bangalore",12.915026,77.668562,150
2229116,Dealer,0,0,3,BHK,1267.303568,1,1,"Manpada,Lalitpur",24.69028,78.41889,130
2229117,Dealer,0,0,2,BHK,1140.155729,1,1,"GM Palaya,Bangalore",50.817397,4.42145,82
2229118,Dealer,0,1,4,BHK,1254.901961,1,0,"Chembur (East),Lalitpur",19.05871,72.89969,320
2229119,Owner,0,0,2,BHK,823.0452675,1,1,"Thaiyur,Chennai",12.78333,80.18333,30
2229120,Dealer,0,1,1,BHK,600,1,1,"Ravet,Pune",18.651598,73.735448,30
2229121,Dealer,0,0,3,BHK,1460.31746,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,46
2229122,Dealer,0,0,1,BHK,535.0242742,1,1,"Jui Nagar,Lalitpur",20.040727,73.798018,54
2229123,Dealer,0,1,3,BHK,1348.020336,1,1,"Worli,Lalitpur",19.0167,72.8167,700
2229124,Dealer,0,1,2,BHK,475.0593824,1,1,"Sector 82 Faridabad,Faridabad",28.394375,77.357227,24
2229125,Dealer,0,0,1,BHK,650.0742942,1,1,"Kondhwa,Pune",18.52361,73.84778,35
2229126,Dealer,0,0,3,BHK,1300.160514,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,16.2
2229127,Owner,0,0,3,BHK,1993.024415,1,1,"Maheshtala,Kolkata",22.486821,88.233267,80
2229128,Owner,0,0,3,BHK,1450.476585,1,1,"Gotri,Vadodara",22.312358,73.145436,35
2229129,Dealer,0,1,4,BHK,2695.035461,1,1,"Thanisandra,Bangalore",13.055985,77.622157,190
2229130,Dealer,1,0,2,BHK,960.2194787,0,1,"Sector-45 Noida,Noida",28.553374,77.355611,28
2229131,Dealer,0,1,3,BHK,1380.006732,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,41
2229132,Dealer,0,1,2,BHK,1050.283861,1,1,"Sector-125 Mohali,Mohali",30.751176,76.668359,25.9
2229133,Dealer,0,1,3,BHK,1171.147192,1,1,"Akurdi,Pune",18.647126,73.763802,88
2229134,Owner,0,0,2,BHK,1070.016283,1,1,"Sector-137 Noida,Noida",28.506454,77.409568,46
2229135,Dealer,1,0,2,BHK,1040.172166,0,1,"Rajarhat,Kolkata",22.54111,88.33778,58
2229136,Owner,0,0,2,BHK,961.1829945,1,1,"mantri park,Washim",19.168967,72.8814,26
2229137,Owner,0,1,1,BHK,800,1,1,"Subhanpura,Vadodara",22.318485,73.162544,12
2229138,Dealer,1,1,1,BHK,424.9729563,0,0,"Thane West,Maharashtra",19.18,72.96333,55
2229139,Dealer,0,0,2,BHK,1110.828673,1,1,"Electronic City Phase II,Bangalore",12.8458,77.6727,43.7
2229140,Dealer,0,1,3,BHK,1684.03326,1,1,"Sector-35E Kharghar,Lalitpur",24.69028,78.41889,160
2229141,Owner,0,0,4,BHK,2791.068581,1,1,"Sector-15 Bahadurgarh,Bahadurgarh",30.752321,76.772816,70
2229142,Owner,0,0,2,BHK,979.8865395,1,1,"Pardi sadpoar Kailash road valsad,Valsad",20.63333,72.93333,19
2229143,Dealer,0,1,3,BHK,1948.460088,1,1,"Wadala,Maharashtra",19.015576,72.851441,310
2229144,Owner,0,0,1,BHK,696.2576153,1,1,"150 RING ROAD NEAR VRUNDAVAN RESTAURANT,Bhavnagar",21.77028,72.14306,16
2229145,Dealer,0,0,2,BHK,1560.190507,1,1,"Sector-6A Kamothe,Mumbai",23.674533,86.170942,95
2229146,Dealer,0,0,2,BHK,461.0382069,1,1,"Mehrun,Jalgaon",21.08448,75.983409,39.7
2229147,Owner,0,0,2,BHK,650.1950585,1,1,"Malhotra college,Bhopal",23.207449,77.438743,15
2229148,Dealer,0,0,2,BHK,1053.799224,1,1,"Nipania,Indore",22.760061,75.928572,38
2229149,Dealer,1,1,2,BHK,898.8380041,0,1,"Sector 45 Faridabad,Faridabad",28.450804,77.29956,26.3
2229150,Dealer,0,0,3,BHK,1800.08471,1,1,"Sector-2 Kopar Khairane,Maharashtra",19.1034,73.0084,170
2229151,Dealer,0,0,2,BHK,539.2081343,1,1,"Nane Pada,Lalitpur",24.6902,78.416,140
2229152,Owner,0,0,2,BHK,1288.217108,1,1,"Yadavagiri,Mysore",12.326657,76.637965,75
2229153,Owner,0,0,3,BHK,1302.083333,1,1,"Sector 2 HSR Layout,Bangalore",12.91,77.64,110
2229154,Dealer,1,0,2,BHK,832.7781479,0,1,"Mamurdi,Pune",18.673472,73.714564,25
2229155,Dealer,0,0,2,BHK,1100.125331,1,1,"Kharghar,Lalitpur",24.69028,78.41889,79
2229156,Owner,0,0,3,BHK,1650.165017,1,1,"Rajarajeswari Nagar,Bangalore",12.928443,77.517772,80
2229157,Dealer,0,1,3,BHK,2106.828603,1,1,"Thanisandra,Bangalore",13.055985,77.622157,170
2229158,Owner,0,0,2,BHK,847.8931141,1,1,"Pudupakkam Village,Chennai",13.0604,80.2657,33
2229159,Dealer,0,0,3,BHK,1913.875598,1,1,"Action Area II,Kolkata",22.54111,88.33778,120
2229160,Dealer,0,1,3,BHK,1289.371892,1,1,"Thakur Village,Lalitpur",12.91668,77.59196,210
2229161,Owner,0,0,3,BHK,1561.991539,1,1,"Lohar Kulli,Dhanbad",23.78,86.41,48
2229162,Owner,0,0,3,BHK,1315.212626,1,1,"Hebbal,Bangalore",13.04034,77.591347,60
2229163,Owner,0,0,3,BHK,750.1071582,1,1,"Nava Nagarwada,Junagadh",21.52,70.47,35
2229164,Owner,0,0,2,BHK,1300.119095,1,1,"Bommanahalli,Bangalore",12.907374,77.625811,65.5
2229165,Dealer,0,1,2,BHK,1000,1,1,"Dera Bassi,Chandigarh",30.594843,76.84983,25.9
2229166,Dealer,0,0,2,BHK,1000,1,1,"Balewadi,Pune",18.097689,74.735239,62
2229167,Owner,0,0,4,BHK,1558.23919,1,1,"Kamalapur,Kolkata",22.675575,88.142224,40
2229168,Owner,0,0,1,BHK,850.3401361,1,1,"Vajal Poul,Navsari",20.177538,72.772842,10
2229169,Dealer,0,1,3,BHK,1736.659299,1,1,"Patia,Bhubaneswar",20.353795,85.82102,110
2229170,Owner,0,0,2,BHK,750,1,1,"Chintal,Secunderabad",17.45,78.5,27
2229171,Owner,0,1,3,BHK,1576.182137,1,1,"Sector 35,Sonipat",28.469063,77.308984,45
2229172,Builder,1,1,1,BHK,397.4274406,0,0,"Charholi Budruk,Lalitpur",18.65587,73.89369,24.1
2229173,Owner,0,0,2,BHK,865.0065531,1,1,"Ottiambakkam,Chennai",12.865773,80.196628,33
2229174,Dealer,0,0,1,BHK,615.212528,1,1,"Hajipur,Noida",28.538774,77.366515,16.5
2229175,Owner,0,1,2,BHK,915.1414309,1,1,"Sector-78 Noida,Noida",28.560719,77.386208,55
2229176,Owner,0,0,1,BHK,710.0031556,1,1,"Narhe,Pune",18.442587,73.829832,45
2229177,Owner,0,0,3,BHK,1100.323625,1,1,"Sanganer,Jaipur",26.773189,75.61191,34
2229178,Dealer,0,0,3,BHK,1366.638828,1,1,"Motilal Nagar III,Lalitpur",24.69028,78.41889,180
2229179,Dealer,0,0,2,BHK,960,1,1,"Kalyani Nagar,Pune",18.5481,73.8995,120
2229180,Dealer,0,0,4,BHK,3550.295858,1,1,"Sector-93 B Noida,Noida",28.5216,77.3863,360
2229181,Dealer,0,1,3,BHK,1899.907322,1,1,"Jajmau,Kanpur",26.427816,80.41181,82
2229182,Dealer,0,0,4,BHK,4310.344828,1,1,"Hebbal,Bangalore",13.04034,77.591347,370
2229183,Dealer,1,1,2,BHK,1045.016077,0,1,"Sector-66A Mohali,Mohali",30.661104,76.746082,45.5
2229184,Dealer,1,1,2,BHK,535.0045858,0,1,"Kanjur Marg (East),Mumbai",19.221571,73.042474,140
2229185,Dealer,1,0,2,BHK,1090.47619,0,0,"Ajmer Road,Jaipur",26.928785,75.828002,22.9
2229186,Owner,0,0,3,BHK,1475.237092,1,1,"City Center,Gwalior",26.209302,78.194369,42
2229187,Owner,0,0,3,BHK,1500,1,1,"Saravanampatti,Coimbatore",11.09,76.99778,60
2229188,Owner,0,0,20,BHK,16860.56314,1,1,"Seethammadhara,Visakhapatnam",17.741878,83.308875,2000
